(14, 9)
(9, 14)
(18, 13)
(13, 18)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(3, 5)
(5, 3)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(10, 12)
(12, 10)
(12, 13)
(13, 12)
(12, 14)
(14, 12)
(12, 15)
(15, 12)
(11, 6)
(6, 11)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 10)
(10, 8)
(10, 11)
(11, 10)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(12, 14)
(14, 12)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(15, 17)
(17, 15)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(18, 20)
(20, 18)
(20, 21)
(21, 20)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(22, 24)
(24, 22)
(20, 25)
(25, 20)
(25, 26)
(26, 25)
(25, 27)
(27, 25)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(29, 30)
(30, 29)
(29, 31)
(31, 29)
(20, 0)
(0, 20)
(24, 0)
(0, 24)
(18, 2)
(2, 18)
(14, 3)
(3, 14)
(12, 6)
(6, 12)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(2, 4)
(4, 2)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(6, 8)
(8, 6)
(8, 9)
(9, 8)
(4, 10)
(10, 4)
(10, 11)
(11, 10)
(10, 12)
(12, 10)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(4, 15)
(15, 4)
(15, 16)
(16, 15)
(15, 17)
(17, 15)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(18, 20)
(20, 18)
(20, 21)
(21, 20)
(20, 22)
(22, 20)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(24, 26)
(26, 24)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(28, 30)
(30, 28)
(30, 31)
(31, 30)
(31, 32)
(32, 31)
(32, 33)
(33, 32)
(15, 0)
(0, 15)
(32, 20)
(20, 32)
(22, 0)
(0, 22)
(32, 26)
(26, 32)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(3, 6)
(6, 3)
(6, 7)
(7, 6)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(11, 12)
(12, 11)
(9, 13)
(13, 9)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(15, 17)
(17, 15)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(21, 22)
(22, 21)
(21, 23)
(23, 21)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(25, 26)
(26, 25)
(25, 27)
(27, 25)
(27, 28)
(28, 27)
(12, 2)
(2, 12)
(28, 17)
(17, 28)
(11, 7)
(7, 11)
(24, 18)
(18, 24)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(13, 15)
(15, 13)
(15, 16)
(16, 15)
(15, 17)
(17, 15)
(17, 18)
(18, 17)
(17, 19)
(19, 17)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(20, 22)
(22, 20)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(24, 26)
(26, 24)
(24, 27)
(27, 24)
(22, 28)
(28, 22)
(28, 29)
(29, 28)
(28, 30)
(30, 28)
(30, 31)
(31, 30)
(22, 0)
(0, 22)
(27, 0)
(0, 27)
(20, 2)
(2, 20)
(15, 3)
(3, 15)
(13, 7)
(7, 13)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(1, 3)
(3, 1)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(4, 6)
(6, 4)
(6, 7)
(7, 6)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 10)
(10, 8)
(10, 11)
(11, 10)
(10, 12)
(12, 10)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(13, 6)
(6, 13)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(6, 8)
(8, 6)
(8, 9)
(9, 8)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(1, 10)
(10, 1)
(10, 11)
(11, 10)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(12, 14)
(14, 12)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(17, 19)
(19, 17)
(16, 20)
(20, 16)
(20, 21)
(21, 20)
(20, 22)
(22, 20)
(22, 23)
(23, 22)
(9, 4)
(4, 9)
(23, 14)
(14, 23)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(10, 12)
(12, 10)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(5, 15)
(15, 5)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(20, 22)
(22, 20)
(20, 23)
(23, 20)
(15, 1)
(1, 15)
(18, 1)
(1, 18)
(14, 4)
(4, 14)
(14, 8)
(8, 14)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(13, 15)
(15, 13)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(19, 21)
(21, 19)
(21, 22)
(22, 21)
(21, 23)
(23, 21)
(23, 24)
(24, 23)
(23, 25)
(25, 23)
(25, 26)
(26, 25)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(27, 29)
(29, 27)
(21, 1)
(1, 21)
(19, 3)
(3, 19)
(15, 4)
(4, 15)
(13, 7)
(7, 13)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(3, 5)
(5, 3)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(9, 12)
(12, 9)
(3, 13)
(13, 3)
(13, 14)
(14, 13)
(13, 15)
(15, 13)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(24, 26)
(26, 24)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(13, 0)
(0, 13)
(28, 18)
(18, 28)
(19, 0)
(0, 19)
(28, 22)
(22, 28)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(3, 5)
(5, 3)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(12, 14)
(14, 12)
(12, 15)
(15, 12)
(3, 16)
(16, 3)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(19, 21)
(21, 19)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(25, 26)
(26, 25)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(27, 29)
(29, 27)
(29, 30)
(30, 29)
(30, 31)
(31, 30)
(31, 32)
(32, 31)
(16, 0)
(0, 16)
(31, 21)
(21, 31)
(22, 0)
(0, 22)
(31, 25)
(25, 31)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(3, 5)
(5, 3)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(13, 15)
(15, 13)
(3, 16)
(16, 3)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(19, 21)
(21, 19)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(25, 26)
(26, 25)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(27, 29)
(29, 27)
(29, 30)
(30, 29)
(30, 31)
(31, 30)
(31, 32)
(32, 31)
(16, 0)
(0, 16)
(31, 21)
(21, 31)
(22, 0)
(0, 22)
(31, 25)
(25, 31)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(1, 3)
(3, 1)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(18, 20)
(20, 18)
(12, 21)
(21, 12)
(21, 22)
(22, 21)
(22, 9)
(9, 22)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(1, 3)
(3, 1)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(7, 9)
(9, 7)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(14, 16)
(16, 14)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(18, 20)
(20, 18)
(20, 21)
(21, 20)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(22, 24)
(24, 22)
(24, 25)
(25, 24)
(25, 26)
(26, 25)
(25, 27)
(27, 25)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(28, 7)
(7, 28)
(28, 11)
(11, 28)
(24, 12)
(12, 24)
(22, 16)
(16, 22)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(10, 12)
(12, 10)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(5, 16)
(16, 5)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(21, 22)
(22, 21)
(21, 23)
(23, 21)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(25, 26)
(26, 25)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(29, 30)
(30, 29)
(30, 31)
(31, 30)
(31, 32)
(32, 31)
(16, 1)
(1, 16)
(19, 1)
(1, 19)
(14, 4)
(4, 14)
(14, 8)
(8, 14)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(2, 4)
(4, 2)
(4, 5)
(5, 4)
(4, 6)
(6, 4)
(6, 7)
(7, 6)
(6, 8)
(8, 6)
(8, 9)
(9, 8)
(4, 10)
(10, 4)
(10, 11)
(11, 10)
(10, 12)
(12, 10)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(13, 15)
(15, 13)
(15, 16)
(16, 15)
(15, 17)
(17, 15)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(22, 24)
(24, 22)
(24, 25)
(25, 24)
(25, 26)
(26, 25)
(26, 27)
(27, 26)
(10, 0)
(0, 10)
(26, 15)
(15, 26)
(17, 0)
(0, 17)
(26, 20)
(20, 26)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(3, 5)
(5, 3)
(3, 6)
(6, 3)
(6, 7)
(7, 6)
(6, 8)
(8, 6)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(6, 0)
(0, 6)
(20, 10)
(10, 20)
(11, 0)
(0, 11)
(20, 14)
(14, 20)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(3, 9)
(9, 3)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(13, 15)
(15, 13)
(3, 16)
(16, 3)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(19, 21)
(21, 19)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(24, 26)
(26, 24)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(28, 30)
(30, 28)
(30, 31)
(31, 30)
(31, 32)
(32, 31)
(32, 33)
(33, 32)
(16, 0)
(0, 16)
(32, 21)
(21, 32)
(22, 0)
(0, 22)
(32, 26)
(26, 32)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(3, 5)
(5, 3)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(15, 17)
(17, 15)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(5, 0)
(0, 5)
(19, 9)
(9, 19)
(10, 0)
(0, 10)
(19, 13)
(13, 19)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(3, 5)
(5, 3)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(13, 15)
(15, 13)
(3, 16)
(16, 3)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(19, 21)
(21, 19)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(24, 26)
(26, 24)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(28, 30)
(30, 28)
(30, 31)
(31, 30)
(31, 32)
(32, 31)
(32, 33)
(33, 32)
(16, 0)
(0, 16)
(32, 21)
(21, 32)
(22, 0)
(0, 22)
(32, 26)
(26, 32)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(3, 5)
(5, 3)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(3, 12)
(12, 3)
(12, 13)
(13, 12)
(12, 14)
(14, 12)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(15, 17)
(17, 15)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(23, 25)
(25, 23)
(25, 26)
(26, 25)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(12, 0)
(0, 12)
(27, 17)
(17, 27)
(18, 0)
(0, 18)
(27, 21)
(21, 27)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(2, 4)
(4, 2)
(4, 5)
(5, 4)
(4, 6)
(6, 4)
(6, 7)
(7, 6)
(6, 8)
(8, 6)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(10, 12)
(12, 10)
(4, 13)
(13, 4)
(13, 14)
(14, 13)
(13, 15)
(15, 13)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(18, 20)
(20, 18)
(20, 21)
(21, 20)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(25, 26)
(26, 25)
(25, 27)
(27, 25)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(29, 30)
(30, 29)
(13, 0)
(0, 13)
(29, 18)
(18, 29)
(20, 0)
(0, 20)
(29, 23)
(23, 29)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(3, 9)
(9, 3)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(19, 21)
(21, 19)
(21, 22)
(22, 21)
(21, 23)
(23, 21)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(9, 0)
(0, 9)
(24, 13)
(13, 24)
(14, 0)
(0, 14)
(24, 17)
(17, 24)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(3, 5)
(5, 3)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(3, 9)
(9, 3)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(12, 14)
(14, 12)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(20, 22)
(22, 20)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(9, 0)
(0, 9)
(24, 14)
(14, 24)
(15, 0)
(0, 15)
(24, 18)
(18, 24)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(2, 4)
(4, 2)
(4, 5)
(5, 4)
(4, 6)
(6, 4)
(6, 7)
(7, 6)
(6, 8)
(8, 6)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(6, 0)
(0, 6)
(20, 10)
(10, 20)
(11, 0)
(0, 11)
(20, 14)
(14, 20)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(0, 19)
(19, 0)
(19, 20)
(20, 19)
(20, 21)
(21, 20)
(20, 22)
(22, 20)
(17, 0)
(0, 17)
(17, 3)
(3, 17)
(14, 4)
(4, 14)
(13, 7)
(7, 13)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(4, 6)
(6, 4)
(4, 7)
(7, 4)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(13, 15)
(15, 13)
(8, 16)
(16, 8)
(16, 17)
(17, 16)
(16, 18)
(18, 16)
(18, 19)
(19, 18)
(19, 20)
(20, 19)
(19, 21)
(21, 19)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(24, 26)
(26, 24)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(28, 30)
(30, 28)
(30, 31)
(31, 30)
(31, 32)
(32, 31)
(32, 33)
(33, 32)
(16, 0)
(0, 16)
(32, 21)
(21, 32)
(22, 0)
(0, 22)
(32, 26)
(26, 32)
(8, 2)
(2, 8)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(1, 3)
(3, 1)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(6, 7)
(7, 6)
(6, 8)
(8, 6)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(10, 12)
(12, 10)
(12, 13)
(13, 12)
(13, 14)
(14, 13)
(14, 15)
(15, 14)
(15, 16)
(16, 15)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(17, 19)
(19, 17)
(19, 20)
(20, 19)
(12, 21)
(21, 12)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(22, 24)
(24, 22)
(24, 25)
(25, 24)
(25, 26)
(26, 25)
(24, 27)
(27, 24)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(28, 30)
(30, 28)
(30, 31)
(31, 30)
(31, 32)
(32, 31)
(32, 33)
(33, 32)
(33, 34)
(34, 33)
(34, 35)
(35, 34)
(35, 36)
(36, 35)
(36, 37)
(37, 36)
(37, 38)
(38, 37)
(38, 39)
(39, 38)
(39, 40)
(40, 39)
(30, 41)
(41, 30)
(41, 42)
(42, 41)
(42, 43)
(43, 42)
(42, 44)
(44, 42)
(44, 45)
(45, 44)
(45, 46)
(46, 45)
(46, 47)
(47, 46)
(47, 48)
(48, 47)
(48, 49)
(49, 48)
(49, 50)
(50, 49)
(44, 51)
(51, 44)
(51, 52)
(52, 51)
(52, 53)
(53, 52)
(52, 54)
(54, 52)
(54, 55)
(55, 54)
(55, 56)
(56, 55)
(56, 57)
(57, 56)
(57, 58)
(58, 57)
(57, 59)
(59, 57)
(4, 60)
(60, 4)
(60, 61)
(61, 60)
(60, 62)
(62, 60)
(62, 63)
(63, 62)
(63, 64)
(64, 63)
(64, 65)
(65, 64)
(65, 66)
(66, 65)
(66, 67)
(67, 66)
(67, 68)
(68, 67)
(68, 69)
(69, 68)
(68, 70)
(70, 68)
(63, 71)
(71, 63)
(71, 72)
(72, 71)
(71, 73)
(73, 71)
(73, 74)
(74, 73)
(74, 75)
(75, 74)
(75, 76)
(76, 75)
(76, 77)
(77, 76)
(77, 78)
(78, 77)
(78, 79)
(79, 78)
(78, 80)
(80, 78)
(80, 81)
(81, 80)
(81, 82)
(82, 81)
(82, 83)
(83, 82)
(82, 84)
(84, 82)
(20, 14)
(14, 20)
(40, 32)
(32, 40)
(50, 46)
(46, 50)
(59, 54)
(54, 59)
(77, 73)
(73, 77)
(40, 35)
(35, 40)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(2, 4)
(4, 2)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
(5, 7)
(7, 5)
(7, 8)
(8, 7)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(9, 11)
(11, 9)
(11, 12)
(12, 11)
(11, 13)
(13, 11)
(11, 14)
(14, 11)
(4, 15)
(15, 4)
(15, 16)
(16, 15)
(15, 17)
(17, 15)
(17, 18)
(18, 17)
(18, 19)
(19, 18)
(18, 20)
(20, 18)
(20, 21)
(21, 20)
(20, 22)
(22, 20)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(24, 26)
(26, 24)
(26, 27)
(27, 26)
(27, 28)
(28, 27)
(28, 29)
(29, 28)
(28, 30)
(30, 28)
(30, 31)
(31, 30)
(31, 32)
(32, 31)
(32, 33)
(33, 32)
(15, 0)
(0, 15)
(32, 20)
(20, 32)
(22, 0)
(0, 22)
(32, 26)
(26, 32)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(2, 4)
(4, 2)
(4, 5)
(5, 4)
(4, 6)
(6, 4)
(6, 7)
(7, 6)
(6, 8)
(8, 6)
(8, 9)
(9, 8)
(9, 10)
(10, 9)
(10, 11)
(11, 10)
(10, 12)
(12, 10)
(10, 13)
(13, 10)
(4, 14)
(14, 4)
(14, 15)
(15, 14)
(14, 16)
(16, 14)
(16, 17)
(17, 16)
(17, 18)
(18, 17)
(17, 19)
(19, 17)
(19, 20)
(20, 19)
(19, 21)
(21, 19)
(21, 22)
(22, 21)
(22, 23)
(23, 22)
(23, 24)
(24, 23)
(24, 25)
(25, 24)
(25, 26)
(26, 25)
(26, 27)
(27, 26)
(26, 28)
(28, 26)
(28, 29)
(29, 28)
(29, 30)
(30, 29)
(30, 31)
(31, 30)
(14, 0)
(0, 14)
(30, 19)
(19, 30)
(21, 0)
(0, 21)
(30, 24)
(24, 30)
(0, 1)
(1, 0)
(1, 2)
(2, 1)
(2, 3)
(3, 2)
(3, 4)
(4, 3)
(4, 5)
(5, 4)
(5, 6)
(6, 5)
